GKODE,GKODN
2666349.309,1174817.938
2622102.112,1157781.82
2611890.985,1166865.28
2611913.009,1197889.997
2624599.709,1228042.687
2627019.217,1223956.621
2589591.411,1214693.082
2616914.185,1236055.111
2601382.945,1201313.751
2597001.111,1164321.828
2622689.212,1194664.709
2597045.158,1199118.988
2589863.625,1193617.726
2602952.763,1192417.512
2616598.467,1158915.614
2612448.062,1181936.015
2597527.752,1212416.668
2590917.376,1193797.306
2608965.479,1191201.569
2647141.072,1164607.419
2651239.927,1176426.175
2610787.021,1150416.085
2630425.323,1171019.756
2619335.165,1226138.594
2589707.0,1214276.0
2613400.064,1178035.145
2613284.855,1232883.471
2612691.175,1192137.474
2635467.415,1201412.035
2596831.931,1199844.278
2620220.449,1225949.377
2587500.786,1221910.606
2606491.856,1167525.17
2611319.216,1175384.997
2606807.746,1197950.615
2604703.499,1214143.031
2602601.769,1192294.69
2595238.565,1162274.281
2615184.028,1177235.267
2628498.217,1233141.136
2618126.612,1205725.292
2601345.08,1197165.037
2608561.242,1216203.039
2607354.348,1162422.982
2620261.796,1169600.899
2585968.504,1220622.971
2610258.969,1185243.67
2615230.977,1195732.978
2599855.823,1202071.012
2614815.395,1178286.995
2608600.165,1205889.471
2590295.575,1193828.385
2598464.062,1198030.054
2610331.559,1214996.072
2626797.951,1229282.922
2614458.895,1178765.398
2617807.156,1205657.807
2584769.143,1231685.578
2625839.235,1230057.637
2638004.517,1169970.886
2635830.523,1173149.414
2578937.832,1205532.749
2607992.176,1211116.982
2646844.222,1177916.799
2584523.395,1222025.408
2632744.176,1170998.647
2607986.171,1219398.614
2592619.182,1211264.69
2619778.54,1222418.618
2595751.318,1221423.299
2605376.0,1196822.0
2595839.788,1197675.854
2603933.249,1200060.227
2574554.845,1205704.168
2617622.774,1177905.476
2586001.312,1219171.564
2600441.938,1205949.513
2586775.017,1219367.998
2633328.276,1221304.813
2584240.071,1218169.232
2616295.301,1177461.707
2594110.679,1225627.609
2665447.529,1174590.833
2599956.457,1200124.599
2609121.036,1215879.57
2626528.539,1230114.023
2657178.513,1175421.081
2631374.018,1170846.206
2607959.331,1194093.484
2641866.026,1163521.627
2580311.88,1208024.666
2614847.52,1181033.226
2624726.727,1207876.369
2601480.567,1150105.577
2594155.113,1212767.294
2587038.063,1212395.686
2600391.118,1146003.666
2626973.634,1189576.234
2612968.737,1202241.253
2607596.419,1213201.899
2585854.683,1219442.487
2616191.791,1162397.142
2595544.968,1199775.205
2622328.023,1214242.215
2598777.54,1197693.483
2572664.949,1208674.936
2631593.434,1219536.241
2587694.516,1137751.37
2625539.915,1227832.663
2575611.419,1218146.501
2626403.454,1230291.418
2604402.657,1198815.863
2613565.806,1212422.34
2650572.195,1178049.237
2592365.993,1231814.814
2577610.705,1231555.034
2591521.79,1221875.547
2614269.953,1174687.576
2659699.972,1173259.261
2595269.761,1236557.605
2589385.222,1213548.769
2613737.365,1175699.683
2596943.112,1199304.129
2589532.435,1220990.649
2605615.027,1182388.554
2620840.249,1175535.291
2588127.196,1221354.988
2613617.794,1177826.83
2628220.149,1210017.832
2630520.863,1223579.685
2634799.252,1172290.118
2605907.281,1196852.362
2614676.833,1180944.771
2578554.071,1217809.547
2624557.262,1211394.769
2600353.939,1197861.116
2611505.651,1149268.212
2608669.277,1167536.311
2603671.032,1207575.28
2609107.199,1243291.79
2594192.993,1221074.223
2622855.661,1181693.489
2613916.73,1177075.048
2618252.575,1158188.256
2628539.44,1231941.306
2628568.827,1216291.018
2591346.746,1224327.143
2586836.302,1140518.483
2626875.64,1198504.136
2625552.344,1213780.643
2591153.521,1183859.442
2602669.27,1197067.481
2592498.784,1185251.09
2618749.18,1196621.501
2666351.376,1175248.97
2598274.434,1199677.534
2577037.187,1218181.998
2626450.008,1198852.602
2626597.805,1228669.556
2592388.837,1225153.907
2586875.068,1193854.851
2618746.871,1149714.153
2592472.294,1224366.867
2609474.017,1147864.273
2578913.061,1206508.273
2626124.498,1227974.126
2610768.889,1194527.168
2625230.287,1209059.178
2633875.627,1171683.829
2623347.921,1198426.434
2598098.682,1195442.316
2621932.325,1202114.222
2657730.354,1175288.126
2607864.491,1220852.079
2586477.907,1216643.462
2610323.578,1178053.409
2588595.643,1149609.594
2611287.17,1214446.086
2600483.582,1208377.849
2620470.385,1184906.813
2592493.921,1211960.512
2616694.186,1207555.31
2635190.804,1172709.644
2615324.046,1194745.365
2618781.346,1169068.827
2602409.09,1198996.806
2617182.226,1201400.222
2603385.529,1200279.392
2609740.658,1197296.248
2595761.498,1209646.395
2619775.537,1225989.434
2613107.104,1211914.035
2626354.939,1206731.483
2585983.935,1212500.752
2626879.623,1211978.66
2588618.558,1222739.488
2603692.38,1184779.567
2600623.996,1200654.75
2594333.345,1155265.143
2629983.724,1168631.385
2630418.26,1170508.365
2574213.806,1205483.132
2567027.173,1222430.351
2606163.126,1176939.956
2632105.196,1167892.049
2585064.064,1194396.746
2585660.009,1218910.698
2628557.451,1232589.195
2607814.334,1219948.436
2604252.817,1202649.145
2613478.174,1192077.588
2587875.841,1194090.183
2601431.702,1206562.113
2584719.28,1220606.301
2573954.394,1212697.584
2614536.128,1181134.808
2641635.82,1163254.142
2590011.691,1193720.145
2604830.006,1193278.607
2594575.911,1193287.544
2623270.301,1199828.083
2626431.037,1229511.151
2598688.0,1198076.0
2599250.923,1200439.29
2585466.686,1216098.467
2646627.0,1177891.459
2619346.459,1235180.268
2626371.243,1198600.194
2614827.818,1193293.056
2589543.761,1226260.438
2595289.956,1209273.041
2609440.158,1198280.081
2599138.907,1148761.727
2587054.712,1222612.327
2592164.796,1212118.239
2585126.894,1202573.698
2573484.83,1212282.332
2628967.98,1215745.609
2609401.205,1191300.47
2605014.142,1196646.482
2590565.671,1180145.439
2599926.374,1202833.248
2623588.271,1229586.681
2595767.219,1238834.368
2607789.849,1193589.335
2620960.005,1195534.342
2611176.741,1199555.922
2614731.782,1187792.808
2613612.554,1183378.169
2604663.185,1187514.399
2594163.762,1220868.939
2617735.949,1175405.789
2620352.795,1226152.914
2621552.0,1173800.0
2638988.796,1175434.177
2608441.69,1194405.114
2594563.643,1236317.883
2610528.984,1188649.341
2600572.033,1144111.093
2606353.873,1179100.15
2608513.584,1200039.05
2585858.373,1217841.494
2630087.786,1212644.865
2608378.865,1178408.637
2599852.017,1200142.782
2595424.21,1158225.03
2588956.364,1215937.923
2600766.394,1199677.974
2589698.928,1221090.77
2619265.322,1183498.926
2607549.634,1200960.526
2590169.496,1204504.912
2585500.0,1220900.0
2611054.978,1178127.771
2646355.287,1164391.65
2615717.69,1231466.312
2628813.703,1210654.323
2562119.092,1219746.144
2614837.096,1177407.063
2595913.462,1210262.092
2611326.764,1215268.625
2585272.087,1220815.211
2658149.952,1177462.733
2605073.53,1193349.005
2615732.121,1181325.212
2601349.475,1200631.001
2594146.623,1224813.56
2614235.022,1180117.914
2589470.449,1151321.025
2621357.644,1203712.189
2610531.622,1168223.712
2612552.954,1182689.5
2598012.104,1199238.854
2607817.185,1180699.677
2587555.566,1232129.461
2589589.169,1217735.048
2568954.458,1206483.195
2621196.068,1202643.8
2614054.481,1177645.363
2599229.235,1198902.146
2599822.756,1200259.906
2614358.595,1175758.281
2592680.728,1185527.975
2604631.311,1198768.013
2613203.997,1183958.943
2595716.185,1192189.303
2588101.283,1222301.349
2593399.548,1198304.821
2617321.25,1193641.803
2635817.802,1160571.821
2571864.0,1204946.0
2618603.988,1196889.625
2595387.241,1187050.437
2596828.649,1205103.491
2582602.691,1214509.049
2617756.985,1148636.015
2599900.903,1173679.441
2584660.573,1211479.392
2588779.3,1146907.632
2627085.758,1167701.821
2604643.357,1187441.103
2609315.14,1197500.97
2623836.564,1229923.031
2596148.135,1164038.09
2602072.073,1198096.34
2601698.62,1199138.966
2635997.667,1173397.805
2601350.263,1199546.927
2623252.265,1219400.811
2632141.897,1168287.478
2619298.172,1235438.357
2610834.384,1189188.799
2596284.819,1199939.52
2596763.922,1205101.367
2622517.311,1199644.807
2588767.089,1146782.039
2595224.539,1220676.871
2603474.901,1197709.491
2598811.47,1191731.505
2583594.176,1220101.483
2615238.284,1178780.612
2609740.914,1191379.335
2659293.362,1175801.103
2619913.568,1234798.4
2625796.237,1212630.237
2593505.446,1214049.957
2586896.195,1219415.987
2581495.936,1235656.553
2627018.588,1229087.33
2631469.252,1219589.632
2590762.925,1213236.57
2583541.291,1231302.709
2626767.081,1228901.607
2628325.809,1167827.158
2595010.454,1155710.87
2602525.446,1198460.114
2617580.509,1221745.437
2628326.135,1168007.712
2613734.264,1208821.826
2578943.843,1206289.749
2610158.728,1180650.179
2608760.26,1216243.416
2614556.848,1178151.354
2590765.785,1220515.417
2609309.454,1216075.096
2602504.615,1199387.117
2583098.39,1223536.475
2604965.676,1178782.581
2657515.09,1174316.267
2604658.88,1206397.384
2613642.904,1193368.487
2610839.786,1203327.425
2602703.633,1197364.731
2601064.456,1201064.897
2611207.201,1175338.768
2630874.428,1225547.6
2591251.21,1193759.865
2578259.88,1204811.735
2601396.058,1199038.796
2590315.065,1151021.406
2608831.891,1219969.555
2642368.248,1166739.304
2628675.993,1220641.719
2604887.123,1195678.853
2621008.069,1193066.414
2604348.266,1215339.293
2603406.569,1203288.789
2607449.403,1187654.024
2619966.676,1164202.781
2609658.956,1165969.378
2592989.642,1185166.243
2622812.0,1207911.0
2632144.828,1217253.473
2599171.006,1205963.274
2630404.726,1170506.606
2599093.161,1199578.172
2599600.406,1198487.103
2618356.076,1205955.023
2618312.787,1180267.966
2640828.143,1173430.808
2572743.163,1218755.81
2604896.948,1206847.922
2616267.636,1207310.634
2584741.877,1139159.162
2603452.464,1184021.505
2586716.859,1216274.049
2589984.941,1220049.093
2574051.979,1210438.097
2581250.276,1218518.699
2589952.932,1193760.781
2601359.623,1195867.017
2572799.511,1225651.396
2611162.71,1215541.189
2616930.009,1176080.582
2585194.343,1217445.073
2618990.571,1169482.897
2617757.77,1182904.195
2626060.091,1210880.221
2625473.663,1216440.485
2618701.515,1205969.479
2613082.154,1187474.444
2619464.678,1195249.371
2592980.604,1198412.246
2589869.221,1193520.671
2618957.439,1219707.451
2599885.27,1198471.654
2614484.619,1197233.25
2618575.315,1235248.798
2596285.553,1210148.733
2603445.375,1199974.676
2612310.562,1192738.154
2593923.544,1217354.106
2626189.153,1167359.582
2590713.625,1212990.089
2647146.906,1178743.333
2613771.66,1211964.643
2600132.813,1198329.139
2589396.377,1213857.335
2632452.603,1167963.494
2626512.735,1227310.969
2648842.426,1180519.926
2592067.185,1184057.565
2621057.174,1216113.709
2577336.036,1215669.863
2647479.237,1164773.695
2561221.9,1219473.961
2609661.674,1201115.121
2632231.395,1218492.093
2605794.32,1201238.089
2599956.858,1202947.494
2604071.088,1207701.057
2619045.831,1177588.929
2626903.975,1207746.237
2596123.365,1192428.855
2614211.512,1174014.817
2598766.325,1199632.847
2619619.543,1163499.49
2607933.568,1211162.72
2621661.568,1181847.505
2594550.301,1213383.012
2632814.995,1170055.133
2604519.566,1194068.692
2576735.238,1218461.918
2612552.183,1185384.407
2587597.453,1144976.668
2614243.222,1187864.46
2560242.988,1219557.848
2585411.27,1217442.696
2660789.728,1172527.148
2644912.763,1178770.293
2628743.929,1234101.46
2612142.646,1191676.986
2637942.989,1183652.615
2630905.442,1217954.607
2594300.14,1235988.091
2595756.912,1239119.444
2595782.322,1205407.251
2601951.91,1195654.15
2614203.715,1211153.728
2600414.61,1143246.139
2599003.816,1187436.975
2597234.837,1194179.147
2593799.54,1195840.009
2619534.429,1191933.206
2614607.157,1193168.628
2621712.78,1176029.364
2610827.141,1179757.751
2611384.82,1195985.275
2575201.719,1217775.968
2609622.632,1166379.408
2613413.385,1158680.2
2585187.857,1220827.674
2595701.144,1198799.027
2594550.756,1155915.626
2627142.29,1200464.259
2603219.57,1158446.815
2665060.386,1167472.378
2598092.661,1192384.821
2586516.141,1219935.309
2616437.082,1212023.901
2610056.478,1215452.45
2617439.65,1175684.0
2617907.807,1227583.17
2563976.967,1221126.11
2607702.44,1209942.102
2598270.91,1195332.017
2614202.51,1211737.842
2611451.709,1196511.588
2603194.388,1166983.576
2598995.838,1236848.099
2627644.34,1224574.824
2615446.703,1195260.893
2615856.299,1177840.758
2621184.023,1168433.706
2600167.885,1201274.233
2595780.274,1204044.223
2628267.571,1220792.034
2617756.351,1175616.993
2588129.728,1226983.2
2572299.7,1225687.659
2617767.482,1194902.874
2603735.872,1206418.443
2591453.406,1147360.059
2611563.274,1167690.317
2593023.556,1213893.477
2617688.745,1171156.629
2619976.925,1169322.661
2607155.805,1194658.524
2593699.646,1156828.566
2606517.838,1207818.962
2610261.365,1175508.548
2617525.731,1169796.108
2655384.758,1174708.493
2614263.238,1175488.379
2619464.201,1221387.992
2609230.633,1149157.178
2586335.634,1222267.069
2610228.953,1177947.404
2583252.964,1220094.513
2602921.629,1192436.606
2600003.933,1202849.568
2595324.74,1202026.839
2566417.689,1222416.266
2602714.837,1198800.036
2592444.661,1206027.01
2614036.358,1175269.295
2599011.555,1202779.231
2657387.743,1174598.665
2602411.915,1200753.383
2612817.549,1181562.38
2603259.983,1201092.905
2628920.441,1232795.722
2615320.024,1197023.091
2613017.164,1219707.049
2619497.078,1235143.975
2591394.896,1212807.918
2612684.092,1182588.571
2614465.944,1212166.998
2598686.806,1196587.729
2615321.714,1169584.105
2592141.0,1224461.0
2624026.129,1229755.039
2599272.098,1200488.707
2623021.134,1171986.184
2615819.118,1159762.845
2596476.724,1195250.635
2632869.985,1221664.935
2603859.534,1206825.173
2587914.088,1211174.366
2602253.0,1189581.869
2626614.012,1229993.39
2615424.943,1169455.953
2604807.587,1193291.03
2601832.724,1201528.591
2611268.543,1191708.468
2597052.418,1204369.797
2589359.29,1216907.168
2620236.99,1169569.016
2616161.004,1196366.931
2614103.704,1175841.904
2632829.815,1169976.135
2598871.805,1191355.319
2634963.684,1169617.757
2625513.437,1224953.525
2618438.547,1216362.575
2601643.75,1224755.5
2617894.06,1175598.899
2603236.172,1200368.128
2600626.0,1205641.9
2611874.594,1176562.793
2617657.644,1177413.624
2625102.75,1220643.625
2592508.622,1185815.702
2618955.245,1177699.225
2609197.78,1200304.882
2593538.146,1212798.821
2633659.734,1171581.467
2629124.086,1164064.464
2600723.609,1205493.535
2615546.015,1195176.522
2598965.599,1187820.461
2584494.214,1217945.388
2612878.742,1215390.393
2604150.079,1200399.94
2642277.134,1163661.891
2603706.35,1199942.138
2573886.125,1209780.435
2614510.463,1159376.144
2619049.04,1205851.715
2642595.115,1163181.924
2592564.374,1178382.334
2565148.498,1222588.867
2616505.689,1205000.473
2599413.392,1198435.854
2584747.399,1218206.85
2610574.541,1165218.506
2593115.293,1187880.824
2608613.398,1163109.131
2618653.354,1225695.907
2614218.635,1189555.5
2580181.997,1227250.576
2629436.034,1172390.046
2610564.507,1178072.763
2612145.325,1216048.899
2599146.263,1202884.657
2614535.99,1177774.193
2583667.023,1207207.059
2609070.387,1222951.235
2594257.999,1183410.762
2665331.058,1167764.817
2615597.256,1207117.992
2599058.931,1167120.306
2595213.841,1199442.364
2665713.45,1162624.752
2608946.002,1219734.207
2609570.689,1192137.876
2605028.128,1182567.727
2620520.584,1208170.468
2599259.719,1200435.589
2606137.207,1180330.268
2611193.248,1214616.012
2603440.671,1197701.652
2628396.845,1172602.891
2599964.683,1197270.153
2623765.465,1209208.102
2580918.354,1212252.766
2601481.286,1204874.115
2607073.849,1214869.541
2642574.398,1162525.374
2648029.184,1164590.681
2616245.624,1158621.037
2560643.763,1221115.523
2609234.0,1206820.0
2604164.092,1202479.142
2631064.129,1226102.638
2589006.051,1208001.41
2647685.302,1178997.846
2613907.079,1177743.823
2596708.234,1192779.193
2621109.196,1226280.021
2589485.66,1213069.765
2614110.259,1201045.016
2575090.549,1206310.821
2613569.72,1171540.412
2613682.439,1233116.965
2568128.759,1223285.155
2602689.759,1208010.863
2597659.415,1212424.074
2625736.109,1231871.448
2611313.564,1175452.067
2592404.026,1198655.34
2626478.952,1198743.842
2609670.131,1191796.698
2621566.764,1194637.532
2599707.873,1209642.774
2605174.778,1193967.255
2611295.421,1191802.641
2617173.175,1192083.484
2588087.299,1226143.022
2618653.591,1162608.873
2614441.352,1186853.819
2593800.826,1195281.272
2575057.724,1230310.66
2589718.659,1231913.774
2609066.569,1200330.9
2595411.593,1189049.932
2613695.924,1178298.879
2584686.838,1222074.725
2595243.459,1197229.064
2598360.997,1197771.695
2563808.967,1221021.119
2604600.631,1193902.166
2581674.561,1213429.129
2601116.148,1198911.336
2625429.588,1170971.997
2587669.204,1145027.952
2593646.717,1217067.325
2625375.925,1197946.439
2585482.097,1146427.82
2595786.588,1157251.315
2599632.433,1199499.629
2613950.141,1187851.346
2597071.584,1182142.677
2615701.905,1158691.489
2581404.09,1229805.304
2634840.478,1171086.478
2620527.701,1216691.33
2587114.708,1222850.988
2584807.959,1222352.252
2601127.595,1200665.252
2611159.3,1177684.55
2626676.675,1221671.217
2646561.096,1163663.041
2597973.901,1195528.255
2631210.206,1217769.95
2604471.887,1194371.686
2605300.894,1179117.273
2593936.707,1180497.874
2611500.927,1192197.448
2590302.808,1193854.606
2607985.26,1181612.904
2600224.05,1198762.226
2659776.009,1178674.86
2585093.0,1219229.0
2612766.987,1182482.777
2617328.105,1193622.89
2600215.492,1205286.957
2599015.679,1200141.718
2628819.014,1232724.667
2636728.819,1174227.263
2616320.006,1206382.739
2631329.512,1170537.43
2621407.542,1167432.639
2645778.502,1163798.328
2599887.58,1207351.084
2601792.781,1199073.648
2614683.11,1173967.829
2584713.042,1208320.549
2613642.905,1211753.505
2604007.891,1207578.785
2611087.589,1179747.89
2623797.298,1208392.781
2614262.298,1211328.016
2657299.754,1175566.99
2628651.391,1233063.755
2656561.312,1178166.137
2627555.678,1170460.936
2589892.703,1213515.857
2601150.606,1167853.923
2613002.14,1181929.336
2657691.193,1175116.906
2606349.183,1167641.745
2632865.108,1170073.971
2588346.198,1231832.21
2584789.178,1218169.2
2568304.251,1223469.914
2594446.96,1160257.009
2560227.292,1222679.254
2598422.527,1196692.831
2605089.934,1180828.529
2657447.375,1174773.557
2606771.702,1188688.64
2576599.752,1216578.23
2592213.225,1206041.835
2567183.883,1222692.599
2600952.405,1207941.049
2605906.852,1187803.349
2625473.144,1210364.691
2585616.603,1221617.949
2590090.81,1215136.394
2611823.092,1220093.418
2618107.3,1184692.558
2615146.366,1159421.62
2590266.386,1213768.318
2616266.683,1191234.464
2611539.924,1205139.151
2630522.339,1218678.478
2609356.061,1174972.435
2608968.688,1219746.612
2593964.843,1153428.374
2614411.927,1174052.645
2602263.504,1198423.362
2620264.47,1225988.748
2594699.868,1197091.046
2583390.627,1232902.712
2607988.82,1187481.344
2617672.283,1175714.391
2617856.294,1208254.774
2594918.904,1201454.734
2612737.148,1179556.014
2605634.987,1184707.894
2623432.216,1202810.632
2619376.35,1235749.639
2646250.958,1178796.597
2588583.218,1237006.786
2608479.029,1209222.652
2618416.051,1163261.802
2595744.839,1204149.542
2604442.254,1197149.02
2614908.851,1208587.633
2612072.682,1181017.571
2610258.488,1180715.416
2615458.944,1194737.292
2584648.69,1220763.044
2609388.048,1183327.211
2601389.898,1201143.449
2604256.85,1193917.786
2668436.95,1158186.663
2572593.333,1218493.628
2647073.731,1165035.866
2623722.258,1208715.385
2633613.523,1170914.513
2605163.731,1191923.43
2587047.0,1222245.0
2600297.793,1199569.048
2618418.589,1150421.905
2615013.923,1195265.411
2614569.475,1169471.491
2624966.425,1231450.843
2613631.627,1180602.575
2600935.619,1198589.673
2614729.244,1221497.399
2615270.305,1233266.159
2629896.081,1231540.223
2647675.569,1176682.86
2624956.834,1167115.245
2625742.538,1207696.711
2592661.185,1187007.352
2653740.726,1169903.305
2617416.557,1170379.781
2631029.57,1169453.83
2590879.952,1189021.011
2607915.299,1220570.054
2584601.659,1207797.239
2599843.189,1198429.97
2609054.76,1220140.664
2628833.375,1232165.694
2600085.49,1197411.482
2633567.802,1171662.515
2595880.06,1155647.842
2602737.513,1198344.446
2639543.955,1175861.933
2586688.872,1220867.32
2605119.991,1203644.971
2645292.906,1178959.677
2629725.468,1189553.886
2604225.839,1197110.929
2615562.387,1194970.119
2612558.327,1181584.154
2656618.887,1175744.193
2616029.896,1181040.578
2639873.5,1176330.75
2612833.377,1180881.376
2591507.497,1215098.951
2592140.346,1200359.196
2630555.708,1207017.93
2609598.586,1187488.103
2575308.484,1209093.727
2609163.917,1220128.553
2594435.742,1217477.016
2610959.628,1173744.882
2587144.426,1143287.441
2600669.166,1205722.929
2601221.448,1200647.123
2619886.636,1225759.846
2592017.87,1224901.703
2576251.182,1209287.553
2612107.622,1174779.09
2600586.329,1208308.069
2608727.63,1190736.243
2593698.408,1212358.638
2624079.391,1221034.791
2620835.399,1199717.858
2616208.384,1177241.947
2597678.674,1193946.359
2625559.078,1232206.605
2587386.646,1147359.235
2623955.146,1218392.772
2604929.522,1192486.513
2603310.757,1200264.048
2632833.328,1199105.638
2590550.679,1213726.071
2624827.67,1232974.657
2599984.069,1200196.585
2598798.451,1166565.528
2604825.973,1211153.09
2588040.847,1147036.651
2610628.975,1206997.287
2609503.708,1167968.168
2614331.216,1211045.066
2604916.028,1197838.171
2596374.476,1201974.42
2606570.961,1189294.995
2595453.403,1235774.756
2598198.947,1205410.659
2651242.957,1176464.094
2616597.524,1157480.08
2610135.711,1197230.245
2583792.094,1218612.441
2587157.9,1199510.623
2645487.68,1175555.1
2595776.721,1201273.664
2604042.04,1217562.389
2625934.971,1166883.414
2595114.176,1207905.726
2588004.292,1203956.166
2588375.265,1198698.998
2608093.125,1213840.049
2623879.0,1196310.0
2610068.003,1163420.377
2619135.376,1215814.078
2614001.141,1211538.334
2620035.604,1182652.904
2598996.811,1202674.288
2626354.48,1214553.685
2605333.901,1178151.437
2605188.832,1198108.56
2632650.176,1169520.669
2585031.423,1195519.63
2601850.168,1196746.571
2586106.807,1218267.337
2605072.166,1210441.268
2617451.279,1184161.139
2592605.71,1237500.453
2644830.285,1165465.353
2630535.166,1218558.329
2622269.024,1206114.691
2615803.87,1209161.776
2589771.913,1219173.49
2608744.282,1201036.897
2563999.338,1220885.032
2646991.92,1164299.247
2631490.159,1179172.761
2594565.874,1193701.174
2605345.0,1198057.0
2584940.568,1195541.899
2602122.885,1200253.932
2605458.898,1193539.306
2579414.059,1222376.185
2605318.558,1184481.391
2631206.59,1217877.363
2599434.287,1199144.33
2640519.931,1176608.007
2604213.521,1207817.044
2584316.642,1221781.563
2620136.139,1207868.083
2605508.646,1179913.226
2579434.385,1234684.756
2617076.041,1179011.728
2588797.805,1218735.52
2574781.569,1206261.714
2603982.13,1202479.477
2613309.328,1192413.751
2580225.054,1227332.044
2591876.062,1151822.803
2614816.408,1212351.947
2601180.093,1199428.475
2574291.675,1212993.409
2610237.376,1149564.856
2637480.556,1174124.668
2644812.0,1164040.0
2623442.56,1215139.097
2596971.536,1199746.61
2625363.589,1192939.139
2605238.232,1178865.963
2608809.421,1178475.887
2597303.983,1181246.567
2586348.877,1222276.878
2605763.783,1179243.543
2600279.493,1199038.905
2620766.105,1229318.16
2618617.013,1225573.454
2625003.456,1211473.417
2618902.257,1235399.063
2606324.969,1179366.77
2604590.259,1211005.521
2590893.336,1213757.486
2581890.43,1212822.793
2622469.289,1167718.402
2580549.346,1219587.209
2594010.452,1201842.581
2613929.997,1176212.468
2592413.146,1200172.749
2619973.521,1205320.892
2623026.076,1208713.205
2603950.195,1190097.792
2586566.226,1221982.343
2607059.285,1214920.549
2609677.041,1165547.387
2619102.0,1163500.0
2645579.253,1163505.972
2607272.008,1214957.862
2627941.236,1220607.376
2604657.211,1181547.15
2623925.232,1192416.66
2587339.145,1231768.687
2616828.808,1179999.581
2613591.213,1157235.291
2589737.903,1226614.532
2593809.424,1236105.853
2584861.07,1195323.197
2598924.28,1198360.046
2601592.852,1196932.885
2581857.5,1229819.926
2590063.001,1221176.84
2610545.049,1178285.047
2583425.177,1207912.002
2611926.045,1216088.899
2615555.463,1169540.252
2615086.143,1195408.482
2595226.654,1225916.472
2601225.617,1197516.569
2634718.533,1172479.287
2610619.94,1188082.623
2604846.736,1207108.757
2626551.933,1229966.303
2620856.151,1221086.191
2613696.033,1211852.228
2614071.187,1177946.216
2637751.737,1174328.783
2611053.331,1198983.776
2606958.694,1239702.285
2599703.163,1200341.909
2620015.514,1169433.258
2629614.871,1231560.529
2625812.156,1230315.48
2623034.206,1204279.036
2625750.592,1230122.121
2661802.98,1173518.689
2585706.679,1217599.987
2627101.789,1224247.288
2595987.585,1192295.205
2596642.024,1199240.457
2626897.29,1199136.634
2585615.941,1215206.837
2599033.002,1197446.941
2609858.883,1197072.535
2601649.548,1181182.273
2601631.209,1201050.509
2599599.107,1202403.993
2607642.971,1193766.38
2574083.902,1212864.916
2603512.299,1202996.89
2615052.256,1180160.866
2583190.39,1219913.993
2628774.214,1220797.092
2609777.126,1191559.717
2577304.659,1227073.462
2617982.334,1187304.886
2582854.951,1214386.383
2617985.208,1179555.754
2601495.004,1199225.875
2613829.83,1180328.573
2600488.645,1201202.493
2615446.571,1169404.436
2614232.931,1180221.035
2609629.059,1148994.296
2629346.391,1210931.85
2591104.055,1141276.499
2604152.064,1180668.085
2620436.733,1188932.262
2600227.395,1151605.655
2571296.812,1225041.16
2615092.209,1194862.269
2601388.33,1200046.836
2627374.439,1223790.759
2612957.86,1181373.018
2667333.283,1173980.624
2603474.048,1206787.502
2607313.851,1199755.268
2612075.934,1156201.707
2589755.442,1146063.427
2632827.944,1169308.126
2619136.681,1231689.829
2586680.514,1222261.764
2604764.091,1185183.251
2598633.055,1198501.675
2573718.081,1230176.695
2618931.176,1149564.786
2613051.114,1197891.461
2631052.657,1197200.849
2626828.929,1199205.89
2623589.796,1204645.297
2615817.37,1173176.011
2585413.142,1217330.163
2634757.208,1156690.047
2585554.465,1217542.875
2621350.628,1173678.583
2612490.253,1185265.344
2588233.761,1223340.593
2579240.449,1216217.623
2606524.372,1214671.681
2602280.658,1199976.776
2584298.385,1221752.521
2576121.87,1195479.749
2608233.13,1167644.431
2585315.223,1221098.398
2610217.886,1165293.569
2606280.29,1198246.635
2622986.786,1201643.416
2572786.189,1224533.574
2626682.179,1221728.422
2597289.203,1220017.178
2578105.42,1208332.936
2595295.33,1205887.975
2619041.189,1231218.97
2604116.167,1207539.537
2614002.593,1179448.322
2601886.398,1216722.903
2607746.745,1187450.012
2600954.245,1190612.475
2600501.878,1205469.098
2581354.413,1230290.881
2618178.543,1231110.722
2626513.486,1229107.308
2599953.685,1202178.934
2609352.211,1219197.185
2604450.672,1202612.056
2587406.442,1222256.349
2620124.541,1165555.794
2615621.049,1233429.857
2613471.246,1178284.061
2651130.717,1176366.868
2584913.767,1196339.57
2588738.0,1216301.0
2588087.753,1209522.977
2636432.725,1162914.291
2613586.968,1187833.649
2635144.216,1172627.909
2609470.036,1166026.256
2583856.235,1195507.102
2611251.521,1181229.122
2578371.737,1215780.875
2609842.419,1180463.091
2594706.881,1236602.189
2632451.49,1167926.814
2619789.185,1225787.102
2588458.685,1218505.079
2597814.53,1197621.874
2575085.939,1206109.197
2609927.487,1186858.248
2611245.583,1215358.051
2605138.068,1211587.667
2621842.61,1203797.786
2600072.158,1203443.768
2598648.763,1199252.151
2599740.749,1198441.026
2657714.772,1175181.614
2602211.67,1195387.008
2614652.096,1179430.198
2613278.676,1211820.676
2589535.224,1214028.909
2590691.853,1221528.642
2574514.353,1206581.162
2622488.81,1209559.861
2620839.004,1174441.487
2613069.656,1212945.338
2619955.003,1166420.595
2590029.512,1213624.645
2588182.209,1149014.274
2619029.291,1235650.99
2606209.337,1154148.89
2611419.225,1216056.194
2614964.619,1178787.713
2610139.14,1191078.36
